leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
21,SFRS13B,,False,1922.0410205102555,98,2,0,0,0.98,0.02,0.0,0.0,78.92,40.0,4,896,13.355974511504174,32.0085334777832,100,0
22,GRB7,pam50,True,1918.169084542271,100,0,0,0,1.0,0.0,0.0,0.0,82.79,58.5,8,382,10.720450110435486,26.365480422973633,100,0
23,DLGAP5,,False,1916.978489244622,99,1,0,0,0.99,0.01,0.0,0.0,83.98,61.0,6,539,10.20667453289032,26.215112686157227,100,0
24,TPX2,,False,1913.5967983992,98,2,0,0,0.98,0.02,0.0,0.0,87.36,42.5,2,911,13.3039038336277,30.779836654663086,100,0
25,BCL11A,,False,1911.6858429214608,99,1,0,0,0.99,0.01,0.0,0.0,89.27,58.0,4,690,10.503255215883256,24.37709617614746,100,0
26,PMAIP1,,False,1910.8154077038512,100,0,0,0,1.0,0.0,0.0,0.0,90.14,70.5,17,268,8.771757709980012,19.129871368408203,100,0
27,CENPN,,False,1908.8544272136066,100,0,0,0,1.0,0.0,0.0,0.0,92.1,74.0,1,429,10.110572409629821,45.28630065917969,100,0
28,LOC150622,,False,1907.8039019509754,100,0,0,0,1.0,0.0,0.0,0.0,93.15,56.5,4,454,10.807681235074996,32.55364227294922,100,0
29,ESR1,brca_driver|pam50,True,1903.6918459229616,100,0,0,0,1.0,0.0,0.0,0.0,97.26,91.0,41,182,7.5732358455657955,13.009635925292969,100,0
30,PRR15,,False,1900.9804902451226,94,4,2,0,0.94,0.04,0.02,0.0,99.97,19.0,1,1448,23.683920629918575,154.35499572753906,100,0
31,PPP1R14C,,False,1894.4472236118058,99,1,0,0,0.99,0.01,0.0,0.0,106.5,89.0,34,502,7.706448526382446,12.874820709228516,100,0
32,EXO1,pam50,True,1888.024012006003,100,0,0,0,1.0,0.0,0.0,0.0,112.92,82.0,17,422,8.49112229347229,17.82406997680664,100,0
33,AGR2,,False,1886.903451725863,94,5,1,0,0.94,0.05,0.01,0.0,114.04,38.0,1,1346,14.693818226754665,50.94331359863281,100,0
34,FAM83D,,False,1884.3221610805404,98,2,0,0,0.98,0.02,0.0,0.0,116.62,75.5,4,841,9.687634764909744,30.970544815063477,100,0
35,GPR77,,False,1877.448724362181,99,1,0,0,0.99,0.01,0.0,0.0,123.49,103.5,23,541,7.596184219121933,15.849587440490723,100,0
36,MCM10,,False,1869.3946973486743,96,3,1,0,0.96,0.03,0.01,0.0,131.54,65.5,1,1033,11.07102792263031,55.84136199951172,100,0
37,FABP7,,False,1867.9139569784893,98,1,1,0,0.98,0.01,0.01,0.0,133.02,85.5,10,1371,8.53959029108286,24.37110137939453,100,0
38,FAM171A1,,False,1862.1310655327666,94,6,0,0,0.94,0.06,0.0,0.0,138.8,68.5,1,955,12.828128705620765,52.0610466003418,100,0
39,C6orf211,,False,1861.3006503251622,97,2,1,0,0.97,0.02,0.01,0.0,139.63,81.5,11,1096,8.101726958155632,20.254793167114258,100,0
40,TFF3,,False,1853.806903451726,90,9,1,0,0.9,0.09,0.01,0.0,147.12,48.5,1,1206,13.179866164624691,46.9104118347168,100,0
41,C6orf97,,False,1853.7068534267135,100,0,0,0,1.0,0.0,0.0,0.0,147.22,128.5,31,442,5.966262173652649,14.65885066986084,100,0
42,TBC1D9,,False,1846.4832416208103,96,4,0,0,0.96,0.04,0.0,0.0,154.44,107.5,3,565,8.229618854522705,31.86906623840332,100,0
43,KRT16,,False,1844.7723861930965,96,3,1,0,0.96,0.03,0.01,0.0,156.15,106.5,13,1013,7.384689726233482,19.623437881469727,100,0
44,DBNDD2,,False,1838.0790395197598,97,2,1,0,0.97,0.02,0.01,0.0,162.84,103.0,3,1158,7.5611886322498325,47.913108825683594,100,0
45,NPY1R,,False,1833.1465732866436,95,5,0,0,0.95,0.05,0.0,0.0,167.77,118.5,13,637,6.462234952449799,19.235055923461914,100,0
46,GGCT,,False,1830.0450225112554,92,4,1,3,0.92,0.04,0.01,0.03,170.87,51.0,2,2000,12.267563146650792,43.959632873535156,97,3
47,TMEM86A,,False,1827.913956978489,93,5,1,1,0.93,0.05,0.01,0.01,173.0,87.0,12,2000,8.084869544655085,19.23729705810547,99,1
48,NCAPH,,False,1826.4332166083038,91,7,2,0,0.91,0.07,0.02,0.0,174.48,81.5,1,1452,9.937989417612553,50.69630432128906,100,0
49,RGMA,,False,1818.859429714857,88,12,0,0,0.88,0.12,0.0,0.0,182.05,91.5,2,951,10.151501571536064,36.79008102416992,100,0
50,PNMT,,False,1818.099049524762,91,9,0,0,0.91,0.09,0.0,0.0,182.81,111.0,13,906,7.674911742210388,20.666881561279297,100,0
51,UBE2T,pam50,True,1810.9854927463734,98,2,0,0,0.98,0.02,0.0,0.0,189.92,173.0,40,678,5.207012401819229,13.254995346069336,100,0
52,SIDT1,,False,1806.4632316158081,91,6,2,1,0.91,0.06,0.02,0.01,194.44,89.0,3,1577,9.899336781948804,36.878662109375,100,0
53,MBOAT1,,False,1799.5497748874438,96,4,0,0,0.96,0.04,0.0,0.0,201.35,173.5,20,700,5.031896167993546,16.54728126525879,100,0
54,AR,,False,1798.9094547273637,86,12,2,0,0.86,0.12,0.02,0.0,201.99,93.5,1,1147,10.28958566904068,41.15780258178711,100,0
55,KRT5,pam50,True,1797.258629314657,99,1,0,0,0.99,0.01,0.0,0.0,203.64,191.5,74,589,4.572898445129394,8.890679359436035,100,0
56,C2orf54,,False,1792.4462231115554,90,5,1,4,0.9,0.05,0.01,0.04,208.45,66.5,3,2000,10.458496725559234,40.563926696777344,97,3
57,ESPL1,,False,1790.2051025512756,92,7,1,0,0.92,0.07,0.01,0.0,210.69,137.0,17,1132,6.242262595891953,18.151416778564453,100,0
