leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
71,NBR1,,False,1338.8794397198599,71,0,0,29,0.71,0.0,0.0,0.29,661.79,129.0,8,2000,13.667543404102325,54.86949920654297,71,29
72,FAM120C,,False,1334.737368684342,65,14,0,21,0.65,0.14,0.0,0.21,665.93,353.5,43,2000,5.9745993155241015,24.21048355102539,79,21
73,PLEKHM1,,False,1318.4092046023009,70,2,0,28,0.7,0.02,0.0,0.28,682.25,197.0,16,2000,9.567455295920372,37.10345458984375,72,28
74,ACAT2,,False,1318.3591795897948,66,12,0,22,0.66,0.12,0.0,0.22,682.3,346.5,19,2000,5.741395915150642,36.16608810424805,78,22
75,TMBIM6,,False,1316.5782891445724,66,15,0,19,0.66,0.15,0.0,0.19,684.08,427.0,40,2000,4.048655828237534,25.3044376373291,81,19
76,C14orf184,,False,1315.8279139569784,58,23,0,19,0.58,0.23,0.0,0.19,684.83,444.5,30,2000,4.154479840397835,26.01287841796875,81,19
77,RNF170,,False,1313.0365182591295,65,15,0,20,0.65,0.15,0.0,0.2,687.62,418.0,56,2000,4.480953140258789,19.471019744873047,80,20
78,NMT1,,False,1309.3146573286642,65,11,0,24,0.65,0.11,0.0,0.24,691.34,350.5,25,2000,7.01084155023098,32.663734436035156,76,24
79,KBTBD12,,False,1303.0815407703851,65,12,0,23,0.65,0.12,0.0,0.23,697.57,353.0,17,2000,5.907168883085251,37.81560516357422,77,23
80,HSD11B1L,,False,1301.1805902951478,68,5,0,27,0.68,0.05,0.0,0.27,699.47,274.0,17,2000,8.087641904354095,40.45348358154297,73,27
81,CAMTA1,,False,1300.7403701850924,69,2,0,29,0.69,0.02,0.0,0.29,699.91,190.0,13,2000,9.538528044223785,41.9550666809082,71,29
82,GOSR2,,False,1296.208104052026,60,16,0,24,0.6,0.16,0.0,0.24,704.44,373.5,9,2000,7.312008943557739,54.317626953125,76,24
83,COL27A1,,False,1295.7978989494748,68,8,0,24,0.68,0.08,0.0,0.24,704.85,368.5,25,2000,5.703043153882026,30.965057373046875,76,24
84,ASPHD1,,False,1291.175587793897,62,16,0,22,0.62,0.16,0.0,0.22,709.47,408.5,4,2000,5.237521380782128,60.573272705078125,78,22
85,FAM53A,,False,1280.040020010005,64,15,0,21,0.64,0.15,0.0,0.21,720.6,416.5,52,2000,3.6724250143766404,21.695709228515625,79,21
86,SCML2,,False,1277.7088544272137,66,8,0,26,0.66,0.08,0.0,0.26,722.93,350.5,55,2000,6.116617010831833,24.15001678466797,74,26
87,GPR139,,False,1275.1375687843924,63,14,0,23,0.63,0.14,0.0,0.23,725.5,405.0,9,2000,4.847373517751694,49.44096374511719,77,23
88,C22orf28,,False,1272.5162581290645,61,15,0,24,0.61,0.15,0.0,0.24,728.12,388.5,6,2000,5.676047250032425,51.60887145996094,76,24
89,ZNF793,,False,1268.8144072036018,67,3,0,30,0.67,0.03,0.0,0.3,731.82,238.5,12,2000,9.357495834827423,40.823455810546875,70,30
90,OPRL1,,False,1266.1730865432717,57,22,0,21,0.57,0.22,0.0,0.21,734.46,460.5,5,2000,5.071310716271401,61.443721771240234,79,21
91,BAZ1A,,False,1265.5427713856927,63,14,0,23,0.63,0.14,0.0,0.23,735.09,425.0,46,2000,4.357249779701233,23.59921646118164,77,23
92,SLC22A25,,False,1263.8419209604804,67,5,0,28,0.67,0.05,0.0,0.28,736.79,288.5,37,2000,6.598009511232376,26.143278121948242,72,28
93,PANK3,,False,1263.8019009504753,66,4,0,30,0.66,0.04,0.0,0.3,736.83,234.5,21,2000,8.737262960672378,35.03876495361328,70,30
94,TBCB,,False,1253.5067533766885,61,15,0,24,0.61,0.15,0.0,0.24,747.12,432.0,30,2000,4.576457061767578,30.282377243041992,76,24
95,INTS2,,False,1251.615807903952,64,4,0,32,0.64,0.04,0.0,0.32,749.01,208.5,8,2000,11.691058505773544,58.08245849609375,68,32
96,LASP1,,False,1248.2441220610306,59,15,0,26,0.59,0.15,0.0,0.26,752.38,454.0,1,2000,8.198058323860169,124.83332061767578,74,26
97,LGMN,,False,1247.4237118559279,61,12,0,27,0.61,0.12,0.0,0.27,753.2,366.5,17,2000,6.026108692884446,37.88011169433594,73,27
98,PDZRN3,,False,1245.1025512756378,66,9,0,25,0.66,0.09,0.0,0.25,755.52,413.0,11,2000,4.949285417795181,44.2738151550293,75,25
99,ANKRD20A3,,False,1242.1310655327666,67,5,0,28,0.67,0.05,0.0,0.28,758.49,373.5,18,2000,6.0622918260097505,41.33302307128906,72,28
100,ZNF498,,False,1238.9094547273635,59,11,0,30,0.59,0.11,0.0,0.3,761.71,317.0,2,2000,9.12322090268135,79.91390991210938,70,30
101,KRT222,,False,1236.1480740370182,67,2,0,31,0.67,0.02,0.0,0.31,764.47,266.0,24,2000,7.593105165958405,33.13453674316406,69,31
102,CLDN23,,False,1233.2366183091547,63,11,0,26,0.63,0.11,0.0,0.26,767.38,440.5,23,2000,5.0758885711431505,35.6677131652832,74,26
103,FAM198A,,False,1233.056528264132,64,10,0,26,0.64,0.1,0.0,0.26,767.56,404.0,30,2000,4.612569738030434,27.017126083374023,74,26
104,IYD,,False,1233.016508254127,64,6,0,30,0.64,0.06,0.0,0.3,767.6,341.5,14,2000,7.361075006723404,43.342811584472656,70,30
105,TUBG2,,False,1230.9954977488746,60,14,0,26,0.6,0.14,0.0,0.26,769.62,389.0,9,2000,5.031115273237228,50.740638732910156,74,26
106,SUPT7L,,False,1228.0940470235118,66,4,0,30,0.66,0.04,0.0,0.3,772.52,309.0,48,2000,6.238441915512085,22.09803009033203,70,30
107,CD55,,False,1226.3231615807904,65,4,0,31,0.65,0.04,0.0,0.31,774.29,309.5,30,2000,7.556943506002426,28.345903396606445,69,31
108,HDAC5,,False,1224.6723361680843,59,15,0,26,0.59,0.15,0.0,0.26,775.94,456.5,2,2000,5.627166135311127,73.59970092773438,74,26
109,SNX11,,False,1223.2016008004002,56,14,0,30,0.56,0.14,0.0,0.3,777.41,330.5,13,2000,8.24222896695137,42.98759460449219,70,30
110,SLC25A18,,False,1217.4687343671837,55,19,0,26,0.55,0.19,0.0,0.26,783.14,464.5,42,2000,4.293063226938248,25.660924911499023,74,26
111,TMEM19,,False,1210.1850925462732,62,10,0,28,0.62,0.1,0.0,0.28,790.42,374.5,54,2000,4.661208398938179,22.35655975341797,72,28
112,G3BP2,,False,1203.1815907953976,63,6,0,31,0.63,0.06,0.0,0.31,797.42,374.5,13,2000,7.390555632114411,37.44358825683594,69,31
113,MYL5,,False,1202.08104052026,64,5,0,31,0.64,0.05,0.0,0.31,798.52,364.0,20,2000,6.523158627748489,39.87384033203125,69,31
114,RPL23,,False,1201.710855427714,62,10,0,28,0.62,0.1,0.0,0.28,798.89,426.0,37,2000,4.648058845996856,31.2401123046875,72,28
115,FEM1A,,False,1201.1005502751375,64,6,0,30,0.64,0.06,0.0,0.3,799.5,359.5,26,2000,5.352887200117111,28.774627685546875,70,30
116,ALKBH4,,False,1195.3176588294148,57,12,0,31,0.57,0.12,0.0,0.31,805.28,393.0,18,2000,6.552531527876854,34.29124450683594,69,31
