leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
81,SLC7A5,,False,1266.823411705853,65,6,0,29,0.65,0.06,0.0,0.29,733.81,262.0,44,2000,1.6586288100481033,5.238515853881836,71,29
82,KCNJ3,,False,1264.7623811905953,69,3,0,28,0.69,0.03,0.0,0.28,735.87,336.0,18,2000,1.7862451684474945,11.398193359375,72,28
83,P4HTM,,False,1264.112056028014,66,2,0,32,0.66,0.02,0.0,0.32,736.52,205.5,4,2000,3.9476664590835573,64.08357238769531,68,32
84,NDUFAF4,,False,1261.750875437719,65,5,0,30,0.65,0.05,0.0,0.3,738.88,240.5,23,2000,1.9890421903133393,11.897916793823242,70,30
85,TES,,False,1260.0900450225113,67,6,0,27,0.67,0.06,0.0,0.27,740.54,333.0,44,2000,1.3688321417570115,5.934041976928711,73,27
86,TAPT1,,False,1257.398699349675,64,6,0,30,0.64,0.06,0.0,0.3,743.23,234.0,43,2000,1.82307477414608,5.959627151489258,70,30
87,TMEM9B,,False,1250.7153576788396,66,3,0,31,0.66,0.03,0.0,0.31,749.91,199.0,26,2000,1.8137672549486161,9.648810386657715,69,31
88,GPR81,,False,1250.3651825912957,72,4,0,24,0.72,0.04,0.0,0.24,750.26,385.5,75,2000,1.0141928404569627,3.8911681175231934,76,24
89,NCRNA00173,,False,1240.610305152576,62,11,0,27,0.62,0.11,0.0,0.27,760.01,365.0,31,2000,1.3369372004270554,8.656675338745117,73,27
90,SLC23A1,,False,1240.40020010005,63,8,0,29,0.63,0.08,0.0,0.29,760.22,332.0,35,2000,1.5774009323120117,7.93658447265625,71,29
91,GREB1L,,False,1236.9884942471235,63,10,0,27,0.63,0.1,0.0,0.27,763.63,344.0,74,2000,1.1912143278121947,4.049118518829346,73,27
92,NFIB,,False,1232.416208104052,68,4,0,28,0.68,0.04,0.0,0.28,768.2,366.0,40,2000,1.3100025779008866,5.848974227905273,72,28
93,TUBA3D,,False,1232.0860430215105,59,12,0,29,0.59,0.12,0.0,0.29,768.53,400.0,22,2000,1.99647944688797,13.73440170288086,71,29
94,ERBB4,,False,1225.4827413706855,63,1,0,36,0.63,0.01,0.0,0.36,775.13,155.5,1,2000,15.645744469761848,127.82756805419922,64,36
95,CCDC129,,False,1223.9019509754878,67,6,0,27,0.67,0.06,0.0,0.27,776.71,370.0,34,2000,1.1299525958299637,5.9868292808532715,73,27
96,ATP11B,,False,1217.0485242621312,62,7,0,31,0.62,0.07,0.0,0.31,783.56,302.0,33,2000,1.5979219710826873,6.149629592895508,69,31
97,ZSWIM4,,False,1215.957978989495,66,4,0,30,0.66,0.04,0.0,0.3,784.65,328.0,48,2000,1.3682403266429901,5.632839202880859,70,30
98,TMEM138,,False,1215.7178589294647,61,15,0,24,0.61,0.15,0.0,0.24,784.89,444.5,125,2000,0.8623005706071853,3.305699586868286,76,24
99,LRRC8B,,False,1210.8454227113555,62,11,0,27,0.62,0.11,0.0,0.27,789.76,410.0,83,2000,1.0362285828590394,3.6241862773895264,73,27
100,CPAMD8,,False,1208.8044022011006,63,6,0,31,0.63,0.06,0.0,0.31,791.8,272.5,41,2000,1.4165815609693526,6.430727005004883,69,31
