leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
70,DNALI1,,False,1609.3746873436723,74,18,5,3,0.74,0.18,0.05,0.03,391.43,265.5,17,2000,5.236859968602658,20.740442276000977,97,3
71,RARA,,False,1599.389694847424,73,16,8,3,0.73,0.16,0.08,0.03,401.41,219.0,11,2000,6.1601837220788,23.563453674316406,97,3
72,BCL11A,,False,1597.5787893946972,75,10,8,7,0.75,0.1,0.08,0.07,403.22,166.0,1,2000,9.863793227374554,72.03048706054688,94,6
73,MAPT,pam50,True,1593.7368684342175,75,8,8,9,0.75,0.08,0.08,0.09,407.06,99.5,1,2000,11.128957835882902,46.50071716308594,94,6
74,ABCC11,,False,1592.9164582291146,64,29,7,0,0.64,0.29,0.07,0.0,407.88,303.0,7,1320,5.488208966851235,29.88502311706543,100,0
75,TUBA3E,,False,1587.2436218109058,72,20,6,2,0.72,0.2,0.06,0.02,413.55,291.0,21,1582,4.331216253340244,18.22872543334961,100,0
76,KDM4B,,False,1586.6233116558278,75,12,8,5,0.75,0.12,0.08,0.05,414.17,229.0,7,2000,6.163017191290855,27.810455322265625,96,4
77,RIMS4,,False,1586.103051525763,74,14,8,4,0.74,0.14,0.08,0.04,414.69,239.5,14,2000,5.934813006967306,22.97508430480957,97,3
78,PNMT,,False,1581.3706853426713,66,30,4,0,0.66,0.3,0.04,0.0,419.42,338.5,30,1381,4.064383250772953,16.029829025268555,100,0
79,LEMD1,,False,1578.7593796898448,76,11,3,10,0.76,0.11,0.03,0.1,422.03,197.5,5,2000,6.526309932470322,40.55110549926758,93,7
80,THSD4,,False,1578.1390695347675,75,8,10,7,0.75,0.08,0.1,0.07,422.65,193.5,5,2000,8.114481032937766,36.59464645385742,95,5
81,CWC25,,False,1575.1575787893948,73,20,4,3,0.73,0.2,0.04,0.03,425.63,288.0,28,2000,3.873321075439453,17.3155574798584,98,2
82,SIAH2,,False,1575.017508754377,67,20,9,4,0.67,0.2,0.09,0.04,425.77,228.5,5,2000,7.6894702595472335,44.1978645324707,96,4
83,TTLL4,,False,1571.1755877938972,69,20,8,3,0.69,0.2,0.08,0.03,429.61,264.0,10,2000,5.119624232500792,25.963163375854492,98,2
