task,rerank_profile,selected_batch_size,test_id,repeat_id,split_seed,model_seed,n_panel_genes,n_nonzero_gain_genes,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,xgb_colsample_bytree,xgb_colsample_bynode,elapsed_seconds,n_train,n_test,model_accuracy,model_balanced_accuracy,model_f1_macro,model_auc,model_auprc,primary_metric
tnbc_status,auc_bytree03_bynode04_depth4,100,test_021,21,1383586111,2029931845,2000,675,150,4,0.03,0.8,0.3,0.4,131.185,508,218,0.9541284403669725,0.9508735254591608,0.9234550561797753,0.9593847991638047,0.8560667861872383,0.9593847991638047
tnbc_status,auc_bytree03_bynode04_depth4,100,test_022,22,1272139500,58904349,2000,636,150,4,0.03,0.8,0.3,0.4,137.628,508,218,0.9541284403669725,0.9186202777362998,0.9186202777362998,0.9786471554427356,0.8872148067610051,0.9786471554427356
tnbc_status,auc_bytree03_bynode04_depth4,100,test_023,23,710934612,767481852,2000,646,150,4,0.03,0.8,0.3,0.4,143.845,508,218,0.9495412844036697,0.9373600119456473,0.9149735843704571,0.9604300433029715,0.9114052470572179,0.9604300433029715
tnbc_status,auc_bytree03_bynode04_depth4,100,test_024,24,867299610,201345469,2000,622,150,4,0.03,0.8,0.3,0.4,149.926,508,218,0.9311926605504587,0.8833059578915933,0.8792243767313019,0.9565477079289234,0.8273883212800094,0.9565477079289234
tnbc_status,auc_bytree03_bynode04_depth4,100,test_025,25,1383409437,357973758,2000,579,150,4,0.03,0.8,0.3,0.4,156.1,508,218,0.9220183486238532,0.8992832611617142,0.8711180664232308,0.9634164551291623,0.7870460332561062,0.9634164551291623
tnbc_status,auc_bytree03_bynode04_depth4,100,test_026,26,2063773157,114541738,2000,708,150,4,0.03,0.8,0.3,0.4,162.351,508,218,0.9587155963302753,0.9213827086755264,0.9259594701686855,0.9914887262953561,0.9607818461105668,0.9914887262953561
tnbc_status,auc_bytree03_bynode04_depth4,100,test_027,27,974246696,1347742813,2000,716,150,4,0.03,0.8,0.3,0.4,168.527,508,218,0.944954128440367,0.9130954158578468,0.9043859649122807,0.9811856054949978,0.8666587340811396,0.9811856054949978
tnbc_status,auc_bytree03_bynode04_depth4,100,test_028,28,54926573,1703013394,2000,682,150,4,0.03,0.8,0.3,0.4,174.681,508,218,0.963302752293578,0.9671494699119009,0.9387640449438202,0.9841720173211885,0.90348969923292,0.9841720173211885
tnbc_status,auc_bytree03_bynode04_depth4,100,test_029,29,1061189983,732406040,2000,649,150,4,0.03,0.8,0.3,0.4,180.91,508,218,0.9495412844036697,0.9158578467970733,0.9114312096029548,0.972972972972973,0.9218508097781424,0.972972972972973
tnbc_status,auc_bytree03_bynode04_depth4,100,test_030,30,1581635831,1210280376,2000,626,150,4,0.03,0.8,0.3,0.4,187.115,508,218,0.9587155963302753,0.9536359563983874,0.9304329326667375,0.9471405106764222,0.8834067721342693,0.9471405106764222
tnbc_status,auc_bytree03_bynode04_depth4,100,test_031,31,179389184,1461312598,2000,627,150,4,0.03,0.8,0.3,0.4,193.325,508,218,0.9541284403669725,0.9078691951620128,0.9168192918192919,0.9767059877557116,0.8312788955782573,0.9767059877557116
tnbc_status,auc_bytree03_bynode04_depth4,100,test_032,32,1357921119,13375621,2000,555,150,4,0.03,0.8,0.3,0.4,199.357,508,218,0.9403669724770642,0.8673286546214722,0.8880859297871501,0.9368373898760639,0.8166509785954458,0.9368373898760639
tnbc_status,auc_bytree03_bynode04_depth4,100,test_033,33,1561588471,2092641145,2000,642,150,4,0.03,0.8,0.3,0.4,205.549,508,218,0.9495412844036697,0.9158578467970733,0.9114312096029548,0.9634164551291623,0.9128428615642457,0.9634164551291623
tnbc_status,auc_bytree03_bynode04_depth4,100,test_034,34,1987593801,1419065425,2000,675,150,4,0.03,0.8,0.3,0.4,211.78,508,218,0.9587155963302753,0.9321337912498133,0.9275346260387811,0.9811856054949979,0.9046529980694071,0.9811856054949979
tnbc_status,auc_bytree03_bynode04_depth4,100,test_035,35,1584077440,1905174347,2000,664,150,4,0.03,0.8,0.3,0.4,217.925,508,218,0.9587155963302753,0.9213827086755264,0.9259594701686855,0.9672987905032104,0.8786624870186477,0.9672987905032104
tnbc_status,auc_bytree03_bynode04_depth4,100,test_036,36,1636373641,1873885751,2000,661,150,4,0.03,0.8,0.3,0.4,224.12,508,218,0.9403669724770642,0.9103329849186204,0.8974785660022429,0.9753621024339256,0.8362601425981935,0.9753621024339256
tnbc_status,auc_bytree03_bynode04_depth4,100,test_037,37,1380393749,1575919994,2000,547,150,4,0.03,0.8,0.3,0.4,230.182,508,218,0.9311926605504587,0.9048081230401672,0.884054887777896,0.9142899805883232,0.8065255634424388,0.9142899805883232
tnbc_status,auc_bytree03_bynode04_depth4,100,test_038,38,940295636,1570758406,2000,703,150,4,0.03,0.8,0.3,0.4,236.432,508,218,0.9587155963302753,0.9106316261012394,0.9242909511865715,0.9885023144691654,0.940294412876939,0.9885023144691654
tnbc_status,auc_bytree03_bynode04_depth4,100,test_039,39,581918248,1509536058,2000,656,150,4,0.03,0.8,0.3,0.4,242.732,508,218,0.9311926605504587,0.9048081230401672,0.884054887777896,0.9714797670598776,0.8498751646039917,0.9714797670598776
tnbc_status,auc_bytree03_bynode04_depth4,100,test_040,40,315162367,1975568247,2000,639,150,4,0.03,0.8,0.3,0.4,249.034,508,218,0.9495412844036697,0.9373600119456473,0.9149735843704571,0.9487830371808273,0.8205377560338757,0.9487830371808273
tnbc_status,auc_bytree03_bynode04_depth4,100,test_041,41,1803964436,349743410,2000,635,150,4,0.03,0.8,0.3,0.4,255.168,508,218,0.9495412844036697,0.9158578467970733,0.9114312096029548,0.9799910407645214,0.8940847318905047,0.9799910407645214
tnbc_status,auc_bytree03_bynode04_depth4,100,test_042,42,388660817,97089917,2000,615,150,4,0.03,0.8,0.3,0.4,261.344,508,218,0.944954128440367,0.9130954158578468,0.9043859649122807,0.9611766462595192,0.8992957046943875,0.9611766462595192
